user_id,age,location_country,count
85433,33.0,germany,39
85667,25.0,australia,1
85701,37.0,usa,13
85769,23.0,portugal,2
85944,23.0,newzealand,9
85993,40.0,usa,49
86033,26.0,australia,40
86123,,canada,15
86462,29.0,canada,4
86548,24.0,romania,17
86809,26.0,philippines,1
87002,38.0,usa,4
87051,31.0,usa,12
87143,53.0,usa,2
87555,31.0,usa,113
87649,57.0,australia,1
87707,23.0,france,25
87712,19.0,canada,58
87729,24.0,portugal,6
87794,33.0,usa,1
88142,19.0,philippines,1
88203,23.0,newzealand,1
88229,44.0,usa,44
88283,24.0,germany,88
88412,36.0,canada,32
88693,30.0,china,132
88729,31.0,usa,5
88733,,usa,345
89207,26.0,united kingdom,21
89361,25.0,germany,7
89507,30.0,usa,19
89558,28.0,spain,7
89867,28.0,canada,26
90137,40.0,usa,16
90286,26.0,australia,15
90609,20.0,usa,1
90694,36.0,germany,8
91026,40.0,ireland,25
91049,21.0,usa,2
91074,,australia,2
91342,29.0,qatar,40
91424,51.0,usa,2
91449,34.0,united kingdom,20
91553,34.0,usa,5
91634,,usa,16
91692,53.0,usa,8
92405,26.0,germany,33
92652,32.0,canada,87
92693,18.0,usa,5
92722,57.0,usa,1
92727,33.0,usa,2
92853,,united kingdom,21
93047,52.0,usa,402
93085,34.0,usa,12
93257,,usa,11
93274,17.0,belgium,1
93562,60.0,usa,7
93578,61.0,canada,1
93732,56.0,usa,8
93795,,usa,1
94023,56.0,united kingdom,18
94099,22.0,usa,2
94101,21.0,poland,1
94209,25.0,canada,6
94494,24.0,usa,19
94782,26.0,germany,2
94853,27.0,newzealand,99
94865,21.0,germany,7
94883,50.0,usa,2
94923,40.0,usa,57
95025,21.0,usa,26
95250,,usa,25
95261,,australia,20
95301,19.0,australia,12
95359,33.0,usa,488
95903,27.0,usa,41
95923,17.0,usa,29
96440,29.0,usa,37
96493,,newzealand,15
96521,23.0,canada,13
96659,37.0,australia,11
96679,27.0,australia,14
97050,24.0,malaysia,4
97945,34.0,usa,9
98026,40.0,canada,12
98210,25.0,greece,1
98297,24.0,finland,16
98628,17.0,kuwait,14
98655,70.0,usa,8
98787,26.0,australia,42
98893,26.0,spain,2
99026,38.0,usa,10
99032,25.0,usa,23
99281,17.0,usa,5
99347,30.0,usa,28
99623,,australia,2
99630,24.0,usa,37
99652,37.0,usa,2
99955,14.0,usa,74
100108,71.0,germany,1
100217,31.0,united kingdom,2
100264,37.0,usa,22
100452,,canada,3
100682,16.0,indonesia,1
100881,,united kingdom,1
100995,27.0,germany,1
101171,,canada,1
101172,22.0,canada,6
101315,33.0,usa,1
101538,16.0,austria,1
101550,29.0,argentina,49
101666,49.0,austria,12
101861,61.0,usa,1
101900,73.0,usa,3
102019,32.0,usa,9
102032,30.0,usa,8
102164,44.0,germany,12
102196,28.0,germany,9
102275,52.0,usa,42
102321,45.0,united kingdom,2
102322,54.0,germany,4
103554,,canada,1
103740,31.0,usa,1
103811,25.0,usa,14
103871,45.0,usa,3
104058,,usa,29
104113,24.0,usa,71
104211,39.0,usa,30
104243,60.0,usa,22
104268,28.0,usa,16
104486,23.0,usa,1
105295,,germany,15
105695,39.0,usa,1
105745,,spain,17
105795,24.0,spain,40
105968,41.0,usa,12
106656,46.0,usa,1
106742,19.0,austria,1
106816,57.0,usa,13
107042,,germany,5
107270,38.0,germany,10
107301,31.0,united kingdom,52
107376,35.0,australia,3
107431,,usa,5
107645,24.0,spain,24
107718,28.0,usa,15
108687,28.0,spain,2
108700,49.0,usa,5
108752,31.0,usa,28
108805,58.0,united kingdom,1
109049,34.0,usa,5
109103,,usa,2
109107,19.0,usa,13
109235,20.0,indonesia,1
109344,46.0,germany,2
109427,37.0,singapore,23
109461,30.0,usa,46
109591,20.0,germany,3
109864,,usa,9
109901,59.0,australia,73
110029,27.0,united kingdom,47
110076,52.0,canada,35
110309,32.0,usa,3
110579,25.0,usa,1
110609,32.0,japan,6
110746,59.0,united kingdom,23
110853,34.0,usa,20
110935,52.0,usa,1
111035,,usa,10
111162,18.0,nepal,1
111269,30.0,usa,4
111433,23.0,peru,1
111578,,usa,49
111747,56.0,usa,8
111947,30.0,usa,38
112083,25.0,usa,70
112432,36.0,united kingdom,1
112765,35.0,usa,10
113030,25.0,canada,22
113121,27.0,usa,1
113292,38.0,usa,20
113904,31.0,usa,28
114143,31.0,empty,4
114178,30.0,japan,72
114216,,canada,35
114288,,united kingdom,2
114414,27.0,usa,45
114444,34.0,usa,48
114446,26.0,united kingdom,16
114893,32.0,united kingdom,29
114983,21.0,australia,8
114988,37.0,usa,161
115148,24.0,canada,1
115679,16.0,usa,13
115692,33.0,usa,53
115714,41.0,usa,2
115904,27.0,united kingdom,3
115995,34.0,usa,2
116341,22.0,belgium,1
117111,30.0,canada,24
117581,41.0,usa,8
117683,28.0,united kingdom,9
118275,24.0,poland,24
118372,25.0,usa,3
118434,23.0,australia,19
118533,37.0,usa,41
118654,,usa,5
118683,50.0,usa,3
118817,32.0,sweden,3
119556,54.0,usa,1
120081,15.0,australia,1
120485,20.0,australia,2
120515,42.0,brazil,4
120563,49.0,united kingdom,1
120579,18.0,portugal,7
121010,34.0,united kingdom,1
121070,27.0,france,3
121606,23.0,malaysia,62
121667,34.0,spain,9
121845,,usa,3
121941,57.0,usa,9
122037,27.0,germany,31
122086,18.0,canada,8
122321,23.0,usa,9
122429,48.0,usa,144
122506,27.0,usa,18
122660,13.0,germany,9
122716,30.0,usa,40
122793,46.0,canada,99
122881,,united kingdom,55
123501,27.0,spain,17
123724,52.0,usa,9
123791,,germany,2
123822,28.0,australia,1
124010,43.0,germany,11
124078,25.0,usa,81
124079,24.0,canada,26
124310,53.0,usa,48
124322,,canada,13
124546,37.0,canada,3
124597,38.0,canada,57
124717,24.0,netherlands,15
124827,59.0,canada,1
125053,24.0,germany,3
125203,18.0,canada,57
125798,25.0,united kingdom,14
125808,32.0,switzerland,7
125889,21.0,australia,1
126053,16.0,usa,7
126236,24.0,brazil,2
126296,41.0,united kingdom,32
126388,26.0,usa,32
126693,33.0,canada,42
126726,34.0,usa,15
126736,38.0,usa,111
126827,30.0,united kingdom,10
126851,74.0,usa,1
127024,57.0,canada,9
127359,33.0,usa,122
127621,41.0,usa,7
127766,,italy,2
128040,35.0,usa,22
128096,23.0,brazil,1
128241,27.0,usa,1
128332,,usa,25
128447,,usa,1
128790,31.0,united kingdom,3
129393,27.0,finland,11
129465,33.0,usa,37
129503,40.0,portugal,67
129538,36.0,newzealand,3
129617,29.0,germany,4
129851,35.0,usa,96
129929,,usa,3
129988,31.0,usa,4
130157,47.0,usa,6
130438,38.0,canada,19
130474,33.0,usa,46
130591,27.0,india,2
130594,18.0,india,1
130611,35.0,australia,1
130915,,usa,2
131099,39.0,united kingdom,21
131389,14.0,newzealand,1
131476,29.0,australia,5
131594,47.0,usa,25
131602,34.0,usa,2
131675,36.0,netherlands,10
131819,21.0,germany,1
131855,31.0,united kingdom,50
132242,33.0,usa,2
132375,58.0,usa,41
132492,,germany,79
132633,24.0,belgium,1
132663,44.0,usa,49
132836,57.0,usa,115
133348,26.0,germany,3
133414,,canada,4
133435,40.0,usa,2
133654,40.0,netherlands,4
133747,28.0,usa,109
133811,,usa,2
134031,27.0,germany,6
134784,27.0,usa,11
134837,28.0,malaysia,59
135383,43.0,usa,6
135624,25.0,kuwait,12
135778,45.0,usa,8
135847,20.0,usa,2
135865,41.0,usa,1
135880,56.0,usa,2
135911,34.0,united kingdom,5
136010,,canada,119
136071,44.0,usa,32
136139,,usa,88
136234,27.0,usa,5
136237,34.0,canada,16
136304,29.0,usa,2
136363,,austria,1
136382,,canada,94
136430,,usa,11
136747,31.0,usa,13
136925,36.0,usa,1
137190,31.0,france,48
137283,36.0,canada,6
137336,26.0,usa,36
137397,32.0,france,58
138073,31.0,united kingdom,19
138302,34.0,usa,1
138529,,italy,10
138546,28.0,australia,4
138844,40.0,canada,102
138883,16.0,usa,54
139126,27.0,usa,11
139286,48.0,canada,2
139359,36.0,usa,32
139406,,usa,3
139566,34.0,newzealand,1
139607,47.0,usa,8
140000,,united kingdom,100
140036,35.0,usa,75
140080,35.0,germany,18
140087,32.0,portugal,7
140192,24.0,germany,1
140264,16.0,united kingdom,3
140293,24.0,usa,1
140423,36.0,united kingdom,10
140437,24.0,portugal,3
140565,18.0,portugal,1
140605,29.0,netherlands,1
141049,37.0,australia,1
141210,,germany,19
141493,44.0,usa,72
141565,26.0,usa,3
141608,25.0,slovakia,1
141710,,usa,47
141819,34.0,australia,43
141832,32.0,usa,2
141842,15.0,usa,3
141901,43.0,newzealand,38
141902,51.0,usa,91
141958,41.0,norway,40
142024,61.0,canada,12
142026,32.0,usa,5
142062,41.0,usa,19
142076,27.0,usa,8
142121,33.0,usa,49
142256,52.0,canada,57
142366,38.0,usa,2
142479,,usa,44
142524,36.0,usa,173
142555,32.0,united kingdom,9
142600,59.0,usa,13
142649,27.0,france,18
142715,35.0,usa,21
143055,19.0,germany,1
143163,26.0,usa,75
143427,24.0,usa,12
143909,26.0,germany,33
144124,29.0,germany,1
144133,38.0,usa,3
144365,37.0,usa,1
144997,31.0,usa,14
145161,38.0,united kingdom,10
145165,38.0,australia,11
145190,22.0,italy,1
145198,28.0,usa,15
145449,,usa,102
145635,28.0,usa,2
145761,15.0,singapore,1
145898,22.0,united kingdom,2
145956,,canada,1
146108,65.0,usa,1
146175,27.0,usa,35
146310,34.0,usa,2
146466,14.0,usa,4
146804,,empty,4
147045,28.0,usa,10
147156,42.0,united kingdom,7
147752,27.0,usa,19
147803,64.0,united kingdom,18
147847,,usa,231
148051,22.0,canada,1
148191,42.0,usa,8
148378,20.0,usa,3
148800,52.0,usa,1
148804,,usa,16
149172,37.0,usa,2
149934,44.0,usa,47
150124,30.0,usa,47
150364,36.0,dominicanrepublic,20
150657,26.0,usa,6
150695,33.0,usa,4
150915,,canada,1
151068,28.0,australia,6
151086,39.0,usa,2
151483,,usa,7
152016,29.0,usa,13
152099,14.0,usa,33
152186,33.0,canada,65
152738,34.0,usa,1
152933,19.0,spain,1
153361,44.0,usa,29
153621,29.0,spain,23
153653,50.0,usa,27
153797,31.0,usa,23
153869,22.0,germany,8
154125,44.0,germany,5
154197,27.0,usa,1
154346,24.0,usa,12
154423,52.0,australia,1
154472,32.0,brazil,1
155047,41.0,france,1
155147,60.0,usa,54
155343,26.0,malaysia,7
155939,37.0,usa,2
156020,38.0,portugal,13
156089,38.0,portugal,4
156163,54.0,usa,13
156264,38.0,southkorea,2
156534,26.0,united kingdom,29
156706,19.0,usa,10
156837,39.0,united kingdom,9
156876,37.0,argentina,11
156972,26.0,france,24
157127,26.0,usa,18
157602,,usa,3
158033,24.0,usa,11
158663,41.0,usa,1
158851,39.0,usa,1
159033,46.0,usa,82
159510,22.0,usa,1
159720,31.0,canada,9
160431,38.0,kenya,5
160629,57.0,usa,1
160681,28.0,usa,42
161039,30.0,canada,17
161068,18.0,china,1
161694,21.0,italy,1
161849,26.0,canada,3
161872,27.0,usa,13
162019,19.0,usa,9
162052,51.0,usa,160
162085,21.0,canada,3
162155,57.0,usa,20
162279,28.0,sweden,3
162311,22.0,usa,41
162528,21.0,mauritius,1
162639,,usa,254
162760,,united kingdom,2
162962,25.0,usa,5
163433,,canada,17
163534,37.0,united kingdom,8
163609,21.0,usa,1
163776,29.0,usa,4
163824,17.0,france,16
164105,28.0,usa,5
164315,31.0,spain,1
164675,55.0,usa,69
164775,,usa,6
164896,43.0,usa,2
164926,25.0,usa,44
164955,49.0,usa,3
164965,35.0,australia,4
165078,24.0,australia,1
165201,21.0,united kingdom,2
165366,,canada,1
165371,17.0,malaysia,1
165549,27.0,germany,3
165558,18.0,france,15
165637,29.0,malaysia,1
165654,27.0,usa,7
165751,33.0,canada,2
165838,60.0,usa,9
166546,53.0,france,6
166922,26.0,united kingdom,23
167438,19.0,france,4
167471,29.0,canada,81
167492,16.0,germany,9
167611,36.0,united kingdom,10
167782,20.0,usa,12
168036,,usa,18
168047,28.0,usa,142
168064,,canada,43
168800,19.0,philippines,1
168816,35.0,usa,18
169014,23.0,usa,1
169492,55.0,usa,6
169563,29.0,canada,2
169699,40.0,usa,35
169773,20.0,usa,2
170118,32.0,spain,15
170184,51.0,united kingdom,34
170236,35.0,united kingdom,1
170257,59.0,usa,3
170513,,usa,98
170595,34.0,usa,25
170634,,usa,99
170721,33.0,canada,3
170861,44.0,usa,10
170947,35.0,usa,59
170997,66.0,usa,2
171007,38.0,usa,8
171104,,canada,3
171118,47.0,canada,771
171157,32.0,usa,8
171435,,usa,5
171506,30.0,usa,2
171638,50.0,usa,22
171968,23.0,usa,27
171986,47.0,united kingdom,13
172115,23.0,usa,4
172293,,united kingdom,3
172374,20.0,usa,7
172406,29.0,usa,8
172512,25.0,usa,39
172664,32.0,germany,1
172888,57.0,france,83
173001,53.0,newzealand,1
173190,,usa,6
173315,77.0,usa,1
173433,,usa,1
173632,36.0,austria,41
173652,,usa,6
174017,34.0,united kingdom,1
174092,34.0,united kingdom,51
174145,47.0,usa,1
174216,36.0,usa,59
174568,23.0,usa,4
174657,31.0,usa,2
175234,41.0,usa,1
175254,,usa,13
175510,32.0,germany,7
175886,52.0,australia,4
176023,28.0,usa,2
176062,37.0,australia,11
176509,13.0,germany,1
176902,25.0,usa,11
177088,,canada,3
177128,41.0,newzealand,1
177367,,usa,1
177435,42.0,usa,2
177534,24.0,spain,4
177688,25.0,germany,6
177923,29.0,spain,2
178072,54.0,newzealand,2
178199,,usa,79
178329,25.0,usa,1
178895,30.0,australia,1
178978,32.0,usa,1
179454,23.0,usa,1
179730,,usa,35
179733,26.0,usa,19
179739,42.0,canada,25
179772,37.0,canada,39
179791,22.0,australia,56
179826,22.0,united kingdom,36
180151,16.0,usa,1
180378,38.0,canada,100
180440,28.0,united kingdom,1
180441,19.0,usa,4
180925,26.0,canada,7
180957,,australia,28
181156,59.0,australia,2
181176,43.0,usa,120
181212,32.0,usa,17
181248,,malaysia,1
181293,68.0,australia,1
181316,36.0,empty,5
181683,68.0,usa,4
181704,19.0,usa,1
181714,28.0,usa,14
181995,25.0,belgium,19
182053,30.0,canada,29
182063,26.0,germany,1
182085,,germany,409
182334,31.0,usa,29
182442,,usa,12
182551,33.0,usa,5
182700,23.0,united kingdom,1
182720,25.0,united kingdom,1
182847,40.0,usa,24
183346,,germany,1
183347,35.0,usa,15
183568,20.0,usa,2
183572,29.0,usa,9
183722,41.0,usa,9
183923,,ireland,7
183963,27.0,canada,10
184089,,canada,1
184154,42.0,usa,3
184424,44.0,usa,56
184465,33.0,usa,34
184661,,netherlands,10
184924,28.0,united kingdom,1
185123,31.0,ireland,3
185176,37.0,usa,52
185233,31.0,usa,557
185288,,canada,3
185448,31.0,usa,12
186039,24.0,iran,27
186527,37.0,usa,14
186899,24.0,usa,14
187256,,usa,87
187309,57.0,united kingdom,1
187333,33.0,spain,15
187517,28.0,usa,139
187704,56.0,usa,1
187745,14.0,australia,1
187747,22.0,usa,20
187981,23.0,australia,12
188119,38.0,usa,3
188268,21.0,finland,2
188331,55.0,usa,1
188411,33.0,germany,3
188478,25.0,switzerland,3
188877,37.0,united kingdom,3
188912,,newzealand,3
189190,28.0,usa,1
189334,49.0,canada,373
189516,37.0,usa,43
189666,,netherlands,7
190175,,australia,2
190265,30.0,ireland,16
190708,43.0,usa,95
190885,38.0,usa,46
190925,51.0,usa,193
191214,24.0,usa,1
191841,33.0,usa,2
192199,57.0,usa,4
192844,,usa,6
192895,23.0,mexico,6
192979,19.0,finland,7
193458,40.0,canada,93
193642,44.0,australia,3
193736,65.0,usa,1
193738,,usa,8
193873,28.0,india,1
194206,47.0,usa,1
194296,53.0,usa,2
194636,,usa,14
194669,46.0,usa,34
194732,44.0,usa,2
194799,30.0,usa,4
195079,43.0,usa,19
195116,27.0,united kingdom,14
195124,,switzerland,7
195374,51.0,usa,40
195714,37.0,spain,7
195770,31.0,canada,8
196006,29.0,germany,4
196047,55.0,usa,17
196052,36.0,usa,14
196077,28.0,usa,118
196146,38.0,united kingdom,23
196160,22.0,usa,132
196298,24.0,germany,2
196363,54.0,usa,3
196493,26.0,germany,11
196656,26.0,portugal,27
196858,32.0,usa,4
197505,39.0,canada,1
197550,40.0,romania,3
197792,7.0,australia,1
197828,61.0,usa,2
197882,35.0,empty,3
197984,62.0,usa,1
198045,23.0,usa,2
198246,57.0,usa,1
199178,57.0,united kingdom,14
199180,22.0,france,9
199510,29.0,usa,1
199841,38.0,brazil,3
200246,36.0,canada,1
200876,,singapore,13
201017,36.0,usa,58
201042,34.0,usa,62
201137,27.0,canada,1
201141,27.0,canada,17
201404,28.0,usa,5
201447,40.0,usa,28
201521,,usa,4
201641,19.0,canada,20
201674,28.0,usa,31
201923,,usa,10
201969,,canada,55
202058,35.0,usa,4
202069,35.0,canada,2
202173,29.0,germany,12
202277,54.0,usa,46
202359,,poland,1
202647,,united kingdom,1
202764,27.0,spain,7
202821,23.0,usa,1
203017,32.0,usa,66
203047,55.0,australia,1
203240,32.0,usa,98
203280,28.0,australia,31
203531,24.0,usa,9
203799,54.0,usa,73
203820,31.0,spain,51
204359,40.0,usa,45
204457,55.0,usa,55
204592,19.0,united kingdom,3
204622,24.0,usa,10
204652,,usa,3
204946,47.0,united kingdom,21
205019,29.0,nigeria,1
205072,33.0,canada,16
205338,30.0,newzealand,3
205350,,canada,2
205418,20.0,newzealand,1
205473,32.0,canada,73
205483,50.0,spain,1
205502,24.0,usa,4
205554,16.0,usa,8
205708,39.0,germany,12
205783,,usa,4
205871,23.0,iran,2
205909,,usa,12
205989,22.0,usa,1
206074,16.0,usa,80
206160,,canada,4
206187,14.0,australia,5
206305,,usa,38
206891,32.0,usa,15
206979,22.0,newzealand,4
207254,43.0,portugal,1
207391,25.0,usa,2
207411,23.0,germany,1
207721,39.0,canada,6
208033,39.0,france,1
208141,46.0,usa,47
208298,,usa,2
208406,30.0,usa,71
208449,53.0,usa,1
208665,69.0,usa,3
208668,59.0,usa,14
208815,23.0,usa,18
208829,,canada,64
208863,,usa,2
208907,26.0,usa,27
209224,59.0,usa,5
209373,37.0,usa,42
209389,34.0,madagascar,9
209486,24.0,usa,25
209498,,usa,3
209536,30.0,united kingdom,10
209569,33.0,australia,1
209631,23.0,canada,20
209756,36.0,usa,75
209875,43.0,usa,65
209985,45.0,united kingdom,5
210131,20.0,spain,1
210311,25.0,portugal,13
210317,,usa,12
210324,25.0,usa,3
210485,35.0,usa,149
210574,27.0,usa,3
210695,23.0,australia,1
210791,25.0,usa,9
210816,29.0,usa,6
210822,36.0,usa,40
210923,,usa,13
210945,44.0,germany,4
210959,30.0,usa,69
211426,24.0,usa,94
211430,28.0,canada,20
211460,33.0,austria,10
211478,51.0,newzealand,1
211562,35.0,australia,1
211720,33.0,usa,1
211961,40.0,netherlands,8
212088,33.0,germany,33
212645,21.0,usa,9
213119,20.0,canada,15
213255,32.0,united kingdom,11
213316,32.0,united kingdom,52
213318,29.0,usa,2
213322,14.0,australia,1
213350,65.0,usa,2
213416,24.0,brazil,1
214641,30.0,usa,13
214879,24.0,finland,15
214941,55.0,australia,1
215298,32.0,canada,2
215953,32.0,spain,24
216155,38.0,usa,3
216386,25.0,usa,18
216397,37.0,germany,2
216409,26.0,usa,1
216613,17.0,australia,2
216679,26.0,usa,4
217106,55.0,usa,128
217262,55.0,usa,5
217386,,usa,4
217395,26.0,usa,3
217566,16.0,malaysia,60
218068,35.0,usa,35
218182,38.0,usa,6
218197,39.0,germany,10
218290,14.0,newzealand,1
218608,31.0,usa,125
218831,27.0,germany,6
218867,48.0,australia,1
219132,,usa,3
219546,25.0,usa,110
219680,56.0,usa,1
219752,40.0,united kingdom,1
219813,27.0,austria,12
219949,,usa,15
220261,25.0,australia,1
220490,32.0,australia,2
220688,27.0,usa,74
220867,25.0,australia,18
221117,30.0,brazil,2
221290,49.0,united kingdom,2
221550,50.0,usa,5
221553,27.0,germany,1
221777,26.0,usa,20
221871,,canada,3
221903,23.0,malaysia,2
222035,56.0,usa,46
222050,45.0,usa,73
222140,13.0,germany,2
222277,14.0,australia,1
222293,41.0,usa,2
222391,25.0,germany,4
222622,23.0,austria,6
222683,,usa,8
222795,36.0,united kingdom,2
223091,50.0,usa,1
223156,31.0,usa,20
223201,,usa,35
223253,56.0,usa,35
223416,,united kingdom,1
223438,31.0,usa,25
223566,29.0,usa,35
223608,31.0,usa,5
223814,,united kingdom,57
223942,,usa,2
223950,27.0,usa,2
224269,36.0,australia,4
224349,23.0,usa,132
224360,26.0,france,11
224525,18.0,romania,84
224606,19.0,united kingdom,3
224612,29.0,usa,1
224646,,united kingdom,82
224768,41.0,usa,29
224809,61.0,usa,62
224865,,netherlands,1
225087,51.0,canada,192
225593,,usa,6
225686,16.0,usa,23
225727,52.0,usa,3
225763,,usa,156
225887,13.0,usa,19
225986,36.0,united kingdom,52
226006,35.0,usa,59
226022,46.0,usa,1
226031,37.0,usa,4
226393,24.0,usa,14
226422,42.0,newzealand,1
226548,32.0,newzealand,4
227276,41.0,united kingdom,12
227295,,empty,5
227447,38.0,usa,148
227520,33.0,usa,129
227654,,newzealand,6
227705,36.0,usa,82
227771,19.0,israel,11
228633,20.0,portugal,2
228681,,usa,44
228750,28.0,canada,1
228768,,usa,2
228790,28.0,canada,2
228947,36.0,germany,3
229329,56.0,switzerland,108
229405,55.0,usa,5
229551,28.0,canada,104
229568,57.0,usa,1
229635,22.0,usa,1
229741,29.0,usa,84
229757,24.0,netherlands,1
229863,33.0,france,2
230013,,usa,44
230030,36.0,usa,33
230115,44.0,usa,17
230427,28.0,germany,36
230490,31.0,usa,4
230514,31.0,australia,1
230531,,austria,1
231190,25.0,poland,1
231290,29.0,usa,5
231613,28.0,united kingdom,12
231851,28.0,canada,1
231857,46.0,australia,76
232052,26.0,usa,16
232343,,usa,6
232555,33.0,canada,1
232838,39.0,usa,9
233451,42.0,usa,3
233714,23.0,france,5
233857,22.0,usa,1
233871,,usa,1
233976,29.0,germany,16
234328,20.0,belgium,2
234565,35.0,canada,11
234597,,italy,60
234765,28.0,malaysia,21
234925,51.0,usa,16
234927,,usa,2
235394,22.0,spain,4
235438,,australia,1
235506,29.0,canada,19
235538,53.0,romania,1
235543,53.0,usa,12
235925,29.0,italy,3
236269,21.0,usa,31
236283,41.0,usa,193
236296,,australia,1
236399,40.0,usa,11
236583,32.0,usa,1
236655,30.0,united kingdom,3
236727,32.0,united kingdom,25
236860,41.0,usa,1
236918,43.0,usa,1
236955,41.0,usa,44
237064,68.0,united kingdom,9
237264,35.0,egypt,16
237271,,usa,41
237397,,singapore,5
237399,,netherlands,1
238639,22.0,usa,11
239020,55.0,usa,14
239106,74.0,usa,20
239431,,australia,2
239449,14.0,usa,10
239486,25.0,usa,11
239567,27.0,germany,2
239594,28.0,belgium,132
239661,21.0,australia,1
239847,,usa,3
240051,32.0,canada,36
240054,,united kingdom,3
240224,52.0,usa,10
240375,34.0,canada,4
240403,49.0,usa,134
240541,40.0,usa,27
240930,61.0,usa,1
241012,62.0,canada,3
241086,28.0,united kingdom,16
241204,23.0,australia,43
241265,32.0,usa,9
241291,33.0,usa,1
241430,49.0,usa,2
241432,23.0,germany,12
241992,,germany,7
242006,30.0,dominicanrepublic,247
242106,28.0,usa,58
242233,57.0,usa,3
242273,23.0,usa,21
242349,23.0,united kingdom,1
242458,47.0,usa,7
242519,,singapore,1
242639,17.0,usa,29
242640,23.0,usa,9
242642,57.0,canada,4
242646,,usa,36
242730,66.0,usa,3
242742,58.0,usa,3
242824,21.0,usa,6
242914,43.0,usa,9
242961,62.0,usa,3
243075,13.0,canada,37
243077,34.0,usa,76
243360,,usa,50
243491,43.0,canada,10
243700,,usa,53
243745,38.0,spain,21
243876,31.0,germany,22
243888,36.0,usa,1
244056,,netherlands,9
244277,44.0,united kingdom,33
244470,29.0,australia,1
244484,42.0,usa,13
244602,,united kingdom,6
244708,,united kingdom,9
244886,16.0,usa,1
244923,47.0,united kingdom,1
245312,51.0,usa,8
245371,26.0,canada,42
245410,28.0,usa,136
245504,19.0,poland,2
245703,25.0,united kingdom,4
245829,,usa,1
245978,28.0,usa,5
246230,52.0,usa,6
246448,,usa,2
246470,31.0,usa,21
246513,23.0,usa,52
246617,27.0,united kingdom,34
246678,33.0,united kingdom,13
246691,37.0,newzealand,2
246759,23.0,singapore,26
247055,25.0,usa,37
247201,,australia,18
247429,39.0,usa,124
247583,28.0,germany,4
247674,40.0,canada,3
248064,29.0,usa,16
248178,16.0,usa,1
248547,50.0,united kingdom,8
248717,15.0,united kingdom,3
248727,,germany,4
248784,15.0,usa,1
248787,25.0,united kingdom,1
248815,14.0,usa,4
249146,41.0,portugal,7
249386,40.0,australia,1
249401,76.0,usa,4
249446,22.0,italy,1
249658,35.0,australia,1
249826,34.0,australia,13
249827,30.0,brazil,1
249862,,usa,78
249989,,usa,22
250015,31.0,netherlands,1
250153,32.0,canada,4
250163,17.0,canada,11
250322,,canada,4
250359,23.0,germany,19
250405,55.0,usa,85
250739,,italy,2
250750,44.0,usa,9
251140,25.0,usa,54
251242,28.0,canada,11
251394,25.0,usa,97
251422,23.0,usa,48
251478,18.0,usa,1
251560,48.0,usa,6
251642,57.0,usa,21
251730,37.0,usa,6
251843,,usa,132
251975,30.0,germany,3
252292,32.0,canada,20
252347,52.0,usa,39
252351,48.0,usa,1
252559,18.0,usa,2
252622,77.0,usa,5
252719,19.0,usa,3
252820,33.0,canada,93
252827,36.0,united kingdom,41
252865,30.0,usa,45
252900,21.0,netherlands,2
253226,25.0,usa,14
253714,31.0,usa,2
253821,,usa,39
254053,27.0,usa,14
254206,31.0,usa,179
254465,22.0,usa,144
254502,41.0,united kingdom,17
255078,49.0,usa,42
255218,46.0,usa,56
255275,58.0,usa,7
255655,37.0,usa,8
255943,41.0,united kingdom,10
255979,30.0,germany,3
256167,14.0,usa,52
256247,35.0,australia,23
256402,34.0,usa,37
