year_of_publication,category,rating
1975.0,['Historical fiction'],9.0
1975.0,['Historical materialism'],10.0
1975.0,['History'],7.5
1975.0,['Hittites'],4.0
1975.0,['Juvenile Fiction'],6.190476190476191
1975.0,['Juvenile Nonfiction'],7.75
1975.0,['Language and languages.'],10.0
1975.0,['Literary Collections'],6.0
1975.0,['Literary Criticism'],10.0
1975.0,['Lobsters'],2.0
1975.0,"['Maigret, Jules (Fictitious character)']",9.0
1975.0,['Meditation'],5.0
1975.0,['Mountaineering'],10.0
1975.0,['Naturalists'],2.0
1975.0,['Nature'],7.0
1975.0,['Northern Ireland'],4.0
1975.0,['Organic gardening'],10.0
1975.0,['Pets'],9.0
1975.0,['Poetry'],8.5
1975.0,['Prayer'],8.0
1975.0,['Prophecies.'],2.0
1975.0,['Psychology'],8.0
1975.0,['Religion'],7.7
1975.0,['Science fiction'],8.5
1975.0,['Science'],8.25
1975.0,['Self-Help'],7.25
1975.0,['Soccer'],1.0
1975.0,['Social Science'],8.0
1975.0,['Sports & Recreation'],4.5
1975.0,['Statesmen'],4.0
1975.0,['Submarines (Ships)'],7.0
1975.0,['Travel'],8.05
1975.0,['Women'],9.0
1975.0,"['World War, 1939-1945']",6.0
1976.0,"[""Children's stories""]",10.0
1976.0,"[""Presidents' spouses""]",7.0
1976.0,['11030 - fiction in English - 1900-1945 - 60030 - texts'],8.0
1976.0,"['Accidental deaths, suicides, and homicides']",9.0
1976.0,['Actors'],7.0
1976.0,['Adolescence'],7.0
1976.0,['Adventure and adventurers'],8.0
1976.0,['Adventure stories'],5.5
1976.0,"['Adventure stories, English']",2.0
1976.0,['Aggada'],9.0
1976.0,['Alien abduction'],8.0
1976.0,['American fiction'],8.0
1976.0,['American literature'],8.5
1976.0,"['Angstrom, Harry (Fictitious character)']",5.0
1976.0,['Animals'],8.666666666666666
1976.0,['Architecture'],9.0
1976.0,['Arrakis (Imaginary place)'],7.5
1976.0,['Art'],9.75
1976.0,['Arthurian romances'],9.0
1976.0,['Asterix (Fictitious character)'],8.0
1976.0,['Astrology'],8.0
1976.0,['Astronomy'],7.0
1976.0,['Astérix (Fictitious character)'],7.5
1976.0,['Audiocassettes'],5.0
1976.0,"['Authors, German']",7.0
1976.0,"['Baggins, Bilbo (Fictitious character)']",5.5
1976.0,['Baroda (City)'],7.0
1976.0,['Biography & Autobiography'],7.5
1976.0,['Biography'],8.0
1976.0,['Blind'],9.5
1976.0,"['Body, Mind & Spirit']",5.0
1976.0,['Business & Economics'],2.0
1976.0,['California'],8.48
1976.0,['Canadian fiction'],6.666666666666667
1976.0,['Cape Cod (Mass.)'],7.75
1976.0,['Cherokee Indians'],9.0
1976.0,['Child psychotherapy'],8.0
1976.0,['Child rearing'],8.0
1976.0,['Child rearing.'],8.0
1976.0,['Children'],10.0
1976.0,['City and town life'],8.0
1976.0,['Coal miners'],7.0
1976.0,['Comics & Graphic Novels'],9.666666666666666
1976.0,['Common fallacies'],7.5
1976.0,['Companion crops'],7.0
1976.0,['Consciousness'],7.0
1976.0,['Coronary heart disease'],4.0
1976.0,['Country life'],6.0
1976.0,['Crafts & Hobbies'],7.0
1976.0,['Cults'],4.0
1976.0,['Detective and mystery stories'],6.0
1976.0,"['Detective and mystery stories, English']",10.0
1976.0,['Dinosauria'],5.0
1976.0,['Dogs'],7.0
1976.0,['Dragons'],9.0
1976.0,['Drama'],9.333333333333334
1976.0,"['Dramatists, American']",5.0
1976.0,['Dune (Imaginary place)'],10.0
1976.0,['Ecology'],9.0
1976.0,['Electric engineering'],2.0
1976.0,['Emperors'],8.666666666666666
1976.0,['English fiction'],9.5
1976.0,['English language'],5.0
1976.0,['Europe'],8.0
1976.0,['FICTION'],7.875
1976.0,['Family & Relationships'],8.0
1976.0,['Fantasy fiction'],7.5
1976.0,['Fiction in English'],6.909090909090909
1976.0,['Fiction'],7.717791411042945
1976.0,['Flagstaff (Ariz.)'],8.0
1976.0,['Friendship'],7.5
1976.0,['Frontier and pioneer life'],6.0
1976.0,['Games'],7.0
1976.0,['Germany'],5.0
1976.0,['Hallucinogenic drugs and religious experience'],4.0
1976.0,['Health & Fitness'],4.6
1976.0,['High school graduates'],10.0
1976.0,['History'],6.5
1976.0,['Hitchhiking'],7.75
1976.0,['Immortality'],7.0
1976.0,['Jewelry'],10.0
1976.0,['Jewish men'],9.0
1976.0,['Jinn'],10.0
1976.0,['Journalistes - Déontologie'],7.0
1976.0,['Juvenile Fiction'],7.681818181818182
1976.0,['Juvenile Nonfiction'],6.8
1976.0,"['Kenobi, Obi-Wan (Fictitious character)']",7.142857142857143
1976.0,['LITERARY CRITICISM'],2.0
1976.0,['Language Arts & Disciplines'],9.0
1976.0,['Literary Collections'],8.0
1976.0,['Literary Criticism'],7.666666666666667
1976.0,['Mammals'],8.5
1976.0,['Mathematics'],8.0
1976.0,['Middle Earth (Imaginary place).'],4.5
1976.0,['Murder'],8.5
1976.0,['Music'],7.5
1976.0,['Nature'],10.0
1976.0,['Photography of women'],10.0
1976.0,['Photography'],8.0
1976.0,['Poetry'],10.0
1976.0,['Political Science'],5.0
1976.0,['Popular works'],9.0
1976.0,['Psychology'],6.5
1976.0,['Puritans'],1.0
1976.0,['Reference'],8.0
1976.0,['Religion'],5.666666666666667
1976.0,['Russia'],10.0
1976.0,"['Science fiction, French']",9.0
1976.0,"['Science fiction, Polish']",8.0
1976.0,['Science'],6.75
1976.0,['Self-Help'],4.0
1976.0,['Social Science'],7.090909090909091
1976.0,['Sports & Recreation'],7.0
1976.0,['Tarot.'],10.0
1976.0,['Technology & Engineering'],7.0
1976.0,['Technology'],7.0
1976.0,['Trans-Alaska Pipeline (Alaska)'],1.0
1977.0,"[""Children's audiobooks""]",5.5
1977.0,"[""Children's stories""]",7.75
1977.0,['Actors'],10.0
1977.0,"['Actors, Jewish']",7.0
1977.0,['Adultery'],4.0
1977.0,['Adventure and adventurers'],9.0
1977.0,['Adventure stories'],6.3
1977.0,['Africa'],7.0
1977.0,['Alternative histories (Fiction)'],5.0
1977.0,['American Sign Language'],10.0
1977.0,['American drama'],4.0
1977.0,['American fiction'],6.142857142857143
1977.0,['American wit and humor'],7.666666666666667
1977.0,"['American wit and humor, Pictorial']",10.0
1977.0,"['American wit and humor, Pictorial.']",10.0
1977.0,['Amour - Aspect sociologique'],9.5
1977.0,['Amulets'],8.0
1977.0,['Animals'],2.0
1977.0,['Arabs'],9.5
1977.0,['Argentine fiction'],10.0
1977.0,['Arizona (Battleship)'],9.0
1977.0,['Arizona'],8.666666666666666
1977.0,['Art'],8.5
1977.0,['Artists'],10.0
1977.0,['Asterix'],2.0
1977.0,['Audiobooks'],1.0
1977.0,"['Authors, American']",6.75
1977.0,"['Authors, English']",9.0
1977.0,"['Authors, German']",5.666666666666667
1977.0,['Autobiographical fiction'],8.0
1977.0,['Bachelors'],7.375
1977.0,['Bacteriologists'],2.0
1977.0,"['Baggins, Frodo (Fictitious character)']",8.5
1977.0,"['Barnavelt, Lewis (Fictitious character)']",7.0
1977.0,"['Beauty, Personal']",8.0
1977.0,"['Belden, Trixie (Fictitious character)']",9.0
1977.0,['Bible'],8.0
1977.0,['Bild-Zeitung'],2.0
1977.0,['Biography & Autobiography'],7.2727272727272725
1977.0,['Birds'],10.0
1977.0,['Black (Fictitious character : Farley)'],10.0
1977.0,['Blacks'],7.0
1977.0,"['Body, Mind & Spirit']",8.0
1977.0,['Book burning'],8.333333333333334
1977.0,['Brobdingnag (Imaginary place)'],8.0
1977.0,['Brothers and sisters'],6.0
1977.0,['Brothers'],8.0
1977.0,['Business & Economics'],7.0
1977.0,['Camping'],5.75
1977.0,['Canadian fiction'],6.5
1977.0,['Capitalism'],6.0
1977.0,['Catholics'],7.0
1977.0,['Cats'],9.0
1977.0,['Chance'],6.0
1977.0,['Childbirth'],3.0
1977.0,['Chocolate'],8.666666666666666
1977.0,['Christian biography'],8.0
1977.0,['Christian saint'],8.0
1977.0,['Cleaning'],2.0
1977.0,['Clergy'],6.5
1977.0,['Close encounters of the third kind (Motion picture)'],6.571428571428571
1977.0,['Cookbooks'],4.0
1977.0,['Cooking'],7.428571428571429
1977.0,['Cornwall (England : County)'],9.0
1977.0,"['Covenant, Thomas (Fictitious character)']",2.5
1977.0,['Crafts & Hobbies'],9.5
1977.0,['Crime'],6.0
1977.0,['Cuentos españoles'],2.0
1977.0,['Cuilt'],8.333333333333334
1977.0,['Curious George (Fictitious character)'],8.0
1977.0,['Design'],7.0
1977.0,['Detective and mystery stories'],9.666666666666666
1977.0,['Dictators'],2.0
1977.0,['Dinosaurs'],8.5
1977.0,['Dogs'],7.0
1977.0,['Donkeys'],3.0
1977.0,['Dragons'],8.666666666666666
1977.0,['Drama'],6.333333333333333
1977.0,['Dune (Imaginary place)'],8.5
1977.0,['EE.UU - Condiciones económicas - Hasta 1865'],9.0
1977.0,['Economics'],2.0
1977.0,['Encyclopedias and dictionaries.'],8.0
1977.0,['England'],8.2
1977.0,['English drama'],9.5
1977.0,['English fiction'],7.0
1977.0,['English language'],9.0
1977.0,['English prose literature'],9.0
1977.0,['Executives'],8.0
1977.0,['Extortion'],7.0
1977.0,['Extraterrestrial beings'],10.0
1977.0,['Fairbanks (Alaska)'],8.0
1977.0,['Fairies'],7.0
1977.0,"['Fantasy fiction, American']",9.0
1977.0,['Fiction in English'],3.0
1977.0,['Fiction'],7.083333333333333
1977.0,['Franse fiksie'],7.0
1977.0,['Frogs'],10.0
1977.0,['Frontier and pioneer life'],8.0
1977.0,['Group relations training.'],10.0
1977.0,['Haiku'],8.0
1977.0,['Health & Fitness'],5.666666666666667
1977.0,['Hiroshima (Japon) - Histoire - 1945 (Bombardement)'],8.0
1977.0,['Hispanic American women'],6.0
1977.0,['History'],8.4
1977.0,['House & Home'],10.0
1977.0,['Iguana (Genus)'],5.0
1977.0,['Intelligence service'],10.0
1977.0,['JUVENILE FICTION'],6.0
1977.0,['Jazz'],8.0
1977.0,['Journalists'],8.0
1977.0,['Juvenile Fiction'],7.813559322033898
1977.0,['Juvenile Nonfiction'],7.4
1977.0,['Knives'],8.0
1977.0,['Language Arts & Disciplines'],10.0
1977.0,['Law'],5.5
1977.0,['Lion'],4.0
1977.0,['Literary Collections'],7.4
1977.0,['Literary Criticism'],7.782608695652174
1977.0,['Logic'],8.0
1977.0,['Love stories'],8.0
1977.0,['Lyon'],4.0
1977.0,['Manners and customs'],6.5
1977.0,['Medical'],7.0
1977.0,['Motion picture actors and actresses'],3.0
1977.0,['Murder'],9.0
1977.0,['Nuclear warfare'],7.0
1977.0,['Performing Arts'],7.0
1977.0,['Philosophy'],7.0
1977.0,['Photography'],8.0
1977.0,"['Photography, Artistic']",8.0
1977.0,"['Pitt, Dirk (Fictitious character)']",8.0
1977.0,['Political ethics'],10.0
1977.0,['Presidents'],2.0
1977.0,['Proteins'],7.0
1977.0,['Psychology'],10.0
1977.0,['Questions and answers'],2.0
1977.0,"['Quotations, English.']",8.0
1977.0,['Religion'],7.3
1977.0,['Romance fiction'],6.0
1977.0,['Science fiction'],6.75
1977.0,"['Science fiction, American']",8.5
1977.0,['Science'],8.25
1977.0,['Social Science'],6.777777777777778
1977.0,['Social sciences'],9.0
1977.0,['Space and time'],9.5
1977.0,['Sports & Recreation'],7.0
1977.0,['Sports'],8.0
1977.0,['Statesmen'],1.0
1977.0,['Success.'],7.0
1977.0,['Technology & Engineering'],2.0
1977.0,['Travel'],9.0
1977.0,['Twins'],6.0
1977.0,"['Vietnam War, 1961-1975']",2.0
1977.0,['Xanth (Imaginary place)'],6.75
1977.0,['Young Adult Nonfiction'],8.0
1977.0,['Young adult fiction'],7.0
1978.0,['Academic writing'],5.0
1978.0,['Actors'],6.0
1978.0,['Adolescence'],7.0
1978.0,['Adventure stories'],7.0
1978.0,['Aeronautics'],7.0
1978.0,['Affirmations'],5.5
1978.0,['Afghan Wars'],8.0
1978.0,['African American school children'],2.0
1978.0,['African Americans'],7.0
1978.0,['Amelia-Bedelia (Fictitious character)'],8.5
1978.0,['American Sign Language'],7.0
1978.0,['American fiction'],7.0
1978.0,['American wit and humor'],10.0
1978.0,"['American wit and humor, Pictorial']",3.0
1978.0,['Amityville (N.Y.)'],6.0
1978.0,['Amusements'],10.0
1978.0,['Animals'],5.0
1978.0,['Animation (Cinematography)'],9.5
1978.0,['Antiquities.'],6.75
1978.0,['Antisemitism'],7.0
1978.0,['Art'],8.5
1978.0,['Arthurian romances'],8.0
1978.0,['Asterix (Fictitious character)'],8.0
1978.0,['Astronomy'],9.0
1978.0,"['Authors, American']",7.0
1978.0,"['Authors, English']",7.333333333333333
1978.0,"['Authors, French']",9.0
1978.0,"['Authors, Spanish']",6.0
1978.0,['Beats (Persons)'],1.0
1978.0,['Bedtime'],8.0
1978.0,['Bible'],5.5
1978.0,['Biography & Autobiography'],7.5
1978.0,['Birthdays'],6.0
1978.0,['Blind'],8.0
1978.0,['Boarding schools'],9.5
1978.0,"['Body, Mind & Spirit']",4.0
1978.0,['Brazil'],9.0
1978.0,['British'],8.5
1978.0,['Business & Economics'],8.0
1978.0,['Cake'],3.0
1978.0,['Campaign debates'],9.0
1978.0,['Carnivals'],1.0
1978.0,"['Children, Deaf']",8.0
1978.0,['Christian life'],3.0
1978.0,['Circus'],1.0
1978.0,['City and town life'],6.0
1978.0,['Clothing and dress'],6.0
1978.0,['Clouds'],7.0
1978.0,['Color photography'],10.0
1978.0,['Comics & Graphic Novels'],9.0
1978.0,['Commercial statistics'],7.0
1978.0,['Computers'],8.0
1978.0,['Concentration camps'],8.0
1978.0,['Cooking'],6.333333333333333
1978.0,['Country life'],9.0
1978.0,"['Covenant, Thomas (Fictitious character)']",8.5
1978.0,['Crafts & Hobbies'],9.5
1978.0,['Creative thinking'],7.0
1978.0,['Defensive (Military science)'],10.0
1978.0,['Delaware Indians'],8.0
1978.0,['Design'],9.0
1978.0,['Detective and mystery stories'],7.5
1978.0,"['Detective and mystery stories, English']",9.0
1978.0,['Dictatorship'],5.0
1978.0,['Dogs'],8.5
1978.0,['Domestic fiction'],7.666666666666667
1978.0,['Dragons'],9.333333333333334
1978.0,['Drama'],3.6666666666666665
1978.0,['Dune (Imaginary place)'],9.0
1978.0,['Dungeons and Dragons (Game)'],6.0
1978.0,['Education'],8.5
1978.0,['Egypt'],10.0
1978.0,['England'],6.0
1978.0,['English fiction'],1.0
1978.0,['Fairy tales'],9.0
1978.0,['Families'],6.1
1978.0,['Family & Relationships'],10.0
1978.0,['Fantasy fiction'],7.0
1978.0,"['Fantasy fiction, American']",10.0
1978.0,['Feminists'],7.5
1978.0,['Fiction in English'],7.333333333333333
1978.0,['Fiction'],7.212903225806452
1978.0,['Fishes'],9.0
1978.0,['Flower arrangement'],6.0
1978.0,['Football players'],2.0
1978.0,['France'],8.0
1978.0,['Friendship'],7.5
1978.0,['Fruit-culture'],6.0
1978.0,['Games'],1.0
1978.0,['Gardening'],6.0
1978.0,['German fiction'],10.0
1978.0,['German language materials'],9.0
1978.0,['Gunsmithing'],7.0
1978.0,['Health & Fitness'],4.2
1978.0,['History'],10.0
1978.0,['House & Home'],9.0
1978.0,['Humor'],8.0
1978.0,['Indians of North America'],9.0
1978.0,['Instant photography'],9.0
1978.0,['Intelligence service'],6.75
1978.0,['Juvenile Fiction'],7.914285714285715
1978.0,['Juvenile Nonfiction'],6.545454545454546
1978.0,['Language Arts & Disciplines'],8.25
1978.0,['Leatherwork'],9.0
1978.0,['Literary Collections'],3.0
1978.0,['Literary Criticism'],10.0
1978.0,['Literatura española - Poesía - Siglo XX'],9.5
1978.0,['Logic'],3.0
1978.0,['Manners and customs'],7.5
1978.0,['Mathematics'],8.0
1978.0,['Monsters'],2.0
1978.0,['Nature'],8.0
1978.0,['Norway'],8.0
1978.0,['Performing Arts'],9.5
1978.0,['Philosophy'],6.75
1978.0,['Poetry'],8.75
1978.0,['Political Science'],6.5
1978.0,['Psychological fiction'],9.0
1978.0,['Psychology'],6.833333333333333
1978.0,['Readers'],8.0
1978.0,['Religion'],8.384615384615385
1978.0,['Science fiction'],3.0
1978.0,['Science'],6.0
1978.0,['Self-Help'],7.5
1978.0,['Sharks'],7.333333333333333
1978.0,['Ships'],9.0
1978.0,['Social Science'],7.214285714285714
1978.0,['Statistics'],6.0
1978.0,['Technology & Engineering'],7.0
1978.0,['Television'],9.0
1978.0,['United States'],7.0
1979.0,"[""Children's poetry""]",8.0
1979.0,"[""Children's stories""]",9.0
1979.0,['Abused children'],8.5
1979.0,['Acting'],6.5
1979.0,['Actors United States Portraits'],10.0
1979.0,['Actors'],6.2
1979.0,['Adventure stories'],7.0
1979.0,['African American women'],9.0
1979.0,['Alphabet'],8.0
1979.0,['American poetry'],7.0
1979.0,['American wit and humor'],4.25
1979.0,['American wit and humor.'],3.5
1979.0,['Apocalyptic literature'],8.0
1979.0,['Apocryphal books (New Testament)'],8.666666666666666
1979.0,['Arkansas'],7.0
1979.0,['Art appreciation'],9.0
1979.0,['Art'],9.0
1979.0,['Assassins'],7.0
1979.0,['Assertiveness (Psychology)'],10.0
1979.0,['Astrophysics'],8.0
1979.0,['Auschwitz (Concentration camp)'],10.0
1979.0,"['Authors, Dutch']",7.0
1979.0,['Autobiographie'],9.0
1979.0,"['Automobiles, Convertible']",10.0
1979.0,['Ballets'],8.0
1979.0,['Bible'],8.0
1979.0,['Biography & Autobiography'],6.111111111111111
1979.0,['Body language'],5.0
1979.0,['Body size'],2.0
1979.0,['Book burning'],8.6
1979.0,['Book jackets'],8.0
1979.0,['Books'],8.0
1979.0,"['Bronx (New York, N.Y.)']",7.5
1979.0,['Brothers'],10.0
1979.0,['Buddhism'],3.0
1979.0,['Business & Economics'],7.5
1979.0,['Catholics'],8.0
1979.0,['Child rearing'],6.0
1979.0,['Children with disabilities'],8.0
1979.0,['Children'],9.0
1979.0,['Christian life'],8.0
1979.0,['Christian sects'],1.0
1979.0,['City and town life'],9.0
1979.0,"['Civilization, Modern']",7.0
1979.0,['Class reunions'],7.0
1979.0,['Classic'],6.0
1979.0,['Comics & Graphic Novels'],6.0
1979.0,['Communism and Christianity'],9.0
1979.0,['Computers'],9.0
1979.0,['Confederate States of America'],4.0
1979.0,['Cooking'],9.0
1979.0,['Counseling par un groupe de pairs (Étudiants)'],7.0
1979.0,['Courage'],8.5
1979.0,"['Covenant, Thomas (Fictitious character)']",9.25
1979.0,['Cowboys'],8.0
1979.0,['Cults'],9.0
1979.0,['Death'],9.285714285714286
1979.0,['Decision-making'],8.0
1979.0,['Detective and mystery stories'],6.5
1979.0,['Devotional calendars.'],2.0
1979.0,['East Hoathly (England)'],7.0
1979.0,['Easy'],9.0
1979.0,['Electronic books'],9.0
1979.0,['Electronic data processing'],9.0
1979.0,['English fiction'],9.0
1979.0,['English language'],8.333333333333334
1979.0,['Environmental education'],7.0
1979.0,['Eskimos'],2.0
1979.0,"['Espionage, German']",3.0
1979.0,['Ex-convicts'],9.0
1979.0,['Exercise'],7.0
1979.0,['FICTION'],5.0
1979.0,['Fairies'],8.0
1979.0,['Fairy tales'],6.666666666666667
1979.0,['Families'],7.0
1979.0,['Family & Relationships'],7.0
1979.0,['Fancy work'],9.0
1979.0,['Fantasy'],8.2
1979.0,['Feminism'],10.0
1979.0,['Feminist fiction'],5.0
1979.0,['Feminists'],7.0
1979.0,['Fiction in English'],6.333333333333333
1979.0,['Fiction'],6.866666666666666
1979.0,['Foreign Language Study'],8.0
1979.0,['Friendship'],5.5
1979.0,['Gardening'],7.0
1979.0,['German language materials'],9.0
1979.0,['Ghosts'],4.0
1979.0,['Great Britain'],2.0
1979.0,['Health & Fitness'],7.5
1979.0,['History'],7.0
1979.0,"['Horror tales, American']",7.142857142857143
1979.0,['Horses'],4.0
1979.0,['Hudson River (N.Y. and N.J.)'],8.0
1979.0,['Humor'],6.0
1979.0,['Interplanetary voyages.'],8.0
1979.0,['Juvenile Fiction'],8.0
1979.0,['Juvenile Nonfiction'],7.75
1979.0,['Lamas'],3.0
1979.0,['Language Arts & Disciplines'],9.0
1979.0,['Law'],7.0
1979.0,['Lesbians'],5.0
1979.0,['Liberation theology'],7.0
1979.0,['Libraries'],5.0
1979.0,['Literary Collections'],10.0
1979.0,['Literary Criticism'],5.333333333333333
1979.0,['Los Angeles (Calif.)'],5.0
1979.0,['Magnets'],7.0
1979.0,['Mathematics'],4.0
1979.0,['Medical'],8.0
1979.0,['Microbiologie'],9.0
1979.0,['Moon'],10.0
1979.0,['Music'],7.0
1979.0,['Nationalism'],5.0
1979.0,['Nature'],7.0
1979.0,['New York (N.Y.)'],8.0
1979.0,['Pets'],7.0
1979.0,"['Philadelphia Experiment, 1943']",2.0
1979.0,['Philosophy'],10.0
1979.0,['Photography'],10.0
1979.0,['Pigs'],7.0
1979.0,['Plot-your-own stories'],7.0
1979.0,['Poetry'],8.2
1979.0,"['Poets, American']",8.0
1979.0,['Political Science'],9.0
1979.0,['Political corruption'],7.0
1979.0,['Presidents'],7.0
1979.0,['Psychology'],5.666666666666667
1979.0,['Religion'],7.523809523809524
1979.0,['Running'],3.0
1979.0,"['Science fiction, American']",9.0
1979.0,['Science'],7.0
1979.0,['Skis and skiing'],7.0
1979.0,['Social Science'],7.0
1979.0,['Sports & Recreation'],4.0
1979.0,['Technology & Engineering'],7.5
1979.0,['Transportation'],8.0
1979.0,['Travel'],6.666666666666667
1979.0,['Vampires'],4.0
1979.0,['War'],7.0
1979.0,"['Whistler, James McNeill, 1834-1903']",8.0
1979.0,['Women and literature'],3.0
1980.0,"[""Children's stories""]",7.166666666666667
1980.0,['Abused children'],5.75
1980.0,['Accelerated readers'],7.3
1980.0,['Actors'],7.0
1980.0,['Adolescence'],9.0
1980.0,['Adventure stories'],7.666666666666667
1980.0,['Aeronautics'],9.0
1980.0,['African American teenage girls'],9.0
1980.0,['Aged gay men'],6.0
1980.0,['Almshouses'],7.0
1980.0,['Amelia-Bedelia (Fictitious character)'],8.333333333333334
1980.0,['American Literature'],10.0
1980.0,['American fiction'],7.5
1980.0,['American literature'],8.0
1980.0,['American wit and humor'],8.333333333333334
1980.0,"['American wit and humor, Pictorial']",8.428571428571429
1980.0,"['American wit and humor, Pictorial.']",9.0
1980.0,['América del Sur'],2.0
1980.0,['Anarchists'],6.75
1980.0,['Angels'],8.0
1980.0,['Animal industry'],9.0
1980.0,['Animals'],8.857142857142858
1980.0,['Anti-Nazi movement'],4.0
1980.0,['Apologetics'],8.0
1980.0,['Art'],7.333333333333333
1980.0,"['Arts, Black']",8.0
1980.0,['Assassins'],7.7
1980.0,['Astrology'],7.2
1980.0,['Authors'],8.0
1980.0,['Ballet'],5.0
1980.0,['Barbecuing'],10.0
1980.0,['Bears'],8.0
1980.0,['Behavior'],1.5
1980.0,"['Belden, Trixie (Fictitious character)']",8.0
1980.0,['Belgium'],6.333333333333333
1980.0,['Best books'],6.0
1980.0,['Biography & Autobiography'],8.542857142857143
1980.0,['Biological warfare'],8.666666666666666
1980.0,['Boa constrictor'],7.25
1980.0,"['Body, Mind & Spirit']",6.0
1980.0,['Braille books'],6.0
1980.0,['Brain'],7.428571428571429
1980.0,['Business & Economics'],4.0
1980.0,['Castles'],5.0
1980.0,['Causation'],9.0
1980.0,['Ceramics'],10.0
1980.0,"['Chancellorsville, Battle of, Chancellorsville, Va., 1863']",9.0
